contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100368,49,0.4107882297908844,1.9645345667314134,0.4784556297148274
100369,49,0.40918285189700826,2.1223873375359474,0.4722988136900728
100370,54,0.30663994685757995,1.420720369615035,0.38458810690687567
100371,14,0.2603485011546822,1.2486121187447345,0.30960981515506675
100372,59,0.29214467245674713,1.3849095742824096,0.31142060195711435
100373,61,0.3149397449462056,1.40339464248463,0.30452432921187145
100374,23,0.5238383259884187,2.149763009093,0.6083993374892059
100375,50,0.3123076397576424,1.4032492580039586,0.34276723736347076
100376,67,0.2674296211438654,1.503112760976412,0.25011643426960606
100377,58,0.35777271193522253,1.5898718088707606,0.4214000255399557
100378,24,0.401580630282271,1.818268836072696,0.5263898689441111
100379,25,0.32529597937509225,1.424148792173022,0.35089312471426165
100380,64,0.3275687863155589,1.4436602920545663,0.36578873215244323
100381,55,0.28783651092595686,1.4248611853334232,0.3415977265984104
100382,62,0.3175774640635065,1.434195426787197,0.31986198249342557
100383,37,0.37783760249849085,1.3601191818106158,0.36658705089464133
100384,37,0.3171463586561898,1.4302196758476902,0.40562155032509983
100385,41,0.3545675533855201,1.3940814102292491,0.3724392161329416
100386,42,0.35863237343608945,1.446369026566054,0.3819263271249817
100387,63,0.2921637968607883,1.4141316957375658,0.3180661975200827
100388,67,0.3297811768423936,1.4196017159000447,0.3455374942456774
100389,48,0.34432610814314674,1.4184628419810088,0.346801371388026
100390,55,0.35500643431061785,1.4858975602522448,0.33980427156517984
100391,35,0.2895118714413894,1.450605102276568,0.3115539190436123
100392,51,0.37589832624567926,1.79010941539131,0.4264762160446459
100393,44,0.37193770125765085,1.3824947281859417,0.3447982828840917
100394,58,0.2952181284164586,1.454742765596357,0.3361681511554956
100395,19,0.38870938277211187,1.4143166631954487,0.40048482478107456
100396,24,0.44938200760048536,1.455184681575724,0.4585433465480997
100397,68,0.33719848517217493,1.5184441866707272,0.3181359179929195
100398,19,0.46711575783768594,1.8079041850870934,0.46628638690340596
100399,61,0.36084559351208045,1.4460836499173986,0.32584517053232986
100400,33,0.4876363898309931,1.8639097910324203,0.47818959995662497
100401,70,0.33224166575634967,1.4824957767293419,0.3204069307201512
100402,48,0.3117149556125487,1.3980413421446778,0.3569051443456835
100403,12,0.4300861752292125,1.2712975435419673,0.4032029380972575
100404,25,0.3509937874010946,1.4387901379948895,0.36059158147828735
100405,31,0.30791750017381675,1.4730458661948072,0.3910705777956891
100406,29,0.29289736878997147,1.4205696224770554,0.34038464701006416
100407,45,0.32782953032622875,1.4169897370733553,0.28344836702746545
100408,6,0.7309824949744336,1.272246192047614,0.4428017109381041
100409,56,0.33993163409304844,1.4188189157045037,0.3262530327509917
100410,69,0.3912487958597255,1.9505378947621,0.45856898724618045
100411,27,0.29233762045132533,1.4305674449177388,0.3469300620536764
100412,13,0.35691133760988764,1.2518814936338913,0.3110527343637191
100413,45,0.3882441466104332,1.4012847257666101,0.4140591012949265
100414,71,0.3673300731489965,1.4415034353245026,0.35627501264188544
100415,51,0.33399502831850225,1.4272085043337812,0.3425237180465013
100416,59,0.30460415391064793,1.3962354261685288,0.3262507024295029
100417,6,0.7285967746643935,1.2578590759067,0.44435407594774184
100418,44,0.3245337788877448,1.39109829403038,0.36780111340663985
100419,77,0.38914088966477633,1.525871546903249,0.3763632007046868
100420,44,0.27960541524555554,1.4073738878445874,0.2824035790182837
100421,62,0.27028394315290427,1.3450153700999674,0.30880397848431174
100422,10,0.4830013421342445,1.2502721802826497,0.41785016009973885
100423,31,0.3435718591752417,1.413664496131017,0.4041763583472803
100424,58,0.32631054967673856,1.4146926116829832,0.3205485183174983
100425,77,0.35572350829912164,1.6044257336280163,0.36780884758910637
100426,13,0.31636334462025756,1.251499415216347,0.30064403971959724
100427,50,0.43085046087068213,1.8491089172414974,0.460938133406013
100428,57,0.3157412648334709,1.4599635240679727,0.3406223215270859
100429,46,0.2772308596549077,1.388046698149138,0.2856208720818971
100430,53,0.40162535773964625,1.4179587227543886,0.3999674655174357
100431,74,0.30993194795956425,1.418999341225324,0.29907658671992327
100432,8,0.7297725654683378,1.4124078991639304,0.4077263308390636
100433,72,0.374282197681613,1.5972729931627552,0.3188532066296654
100434,47,0.351856985479405,2.0235994993085558,0.48588793442199546
100435,11,0.4895976813391968,1.2570440836864687,0.4048840398639741
